類別,編號,里別,地址,Location,地下層數位址,可容納人數,備註
一般建築,B0264,龍子里,高雄市鼓山區龍子里龍勝路120號,"22.656459,120.296072",2,2392.0,
一般建築,B0265,龍子里,高雄市鼓山區龍子里龍勝路136號,"22.656815,120.296036",1,1378.0,
一般建築,B0266,龍子里,高雄市鼓山區龍子里龍勝路148號,"22.657081,120.296045",2,1986.0,
一般建築,B0267,龍子里,高雄市鼓山區龍子里龍勝路279號,"22.659002,120.29568",1.2.3.4.5,3354.0,
一般建築,B0268,龍子里,高雄市鼓山區龍子里龍勝路287號,"22.659409,120.295558",1,6452.0,
一般建築,B0269,龍子里,高雄市鼓山區龍子里龍勝路30號,"22.655166,120.296161",1.2,1692.0,
一般建築,B0270,龍子里,高雄市鼓山區龍子里龍勝路68號,"22.655453,120.296141",2,1665.0,
一般建築,B0271,龍子里,高雄市鼓山區龍子里龍勝路78號,"22.655657,120.296285",1.2,1216.0,
一般建築,B0272,龍子里,高雄市鼓山區龍子里龍勝路8號,"22.65494,120.296028",1,2086.0,
一般建築,B0273,龍子里,高雄市鼓山區龍子里龍勝路96號,"22.655875,120.296351",2,2741.0,
一般建築,B0274,龍子里,高雄市鼓山區龍子里龍德路249號,"22.653972,120.297453",1,1757.0,
一般建築,B0275,龍子里,高雄市鼓山區龍子里龍德路295號,"22.655615,120.296841",1,3728.0,
一般建築,B0276,龍子里,高雄市鼓山區龍子里龍德路355號,"22.655899,120.296578",1.2,2319.0,
一般建築,B0277,龍子里,高雄市鼓山區龍子里龍德路378號,"22.657129,120.297192",1,4071.0,
一般建築,B0278,龍子里,高雄市鼓山區龍子里龍德路379號,"22.656445,120.296878",2,1247.0,
一般建築,B0279,龍子里,高雄市鼓山區龍子里龍德路37號,"22.654086,120.302199",1.2.3,2727.0,
一般建築,B0280,龍子里,高雄市鼓山區龍子里龍德路387號,"22.656894,120.296882",3,1843.0,
一般建築,B0281,龍子里,高雄市鼓山區龍子里龍德路399號,"22.657185,120.29658",2,1931.0,
一般建築,B0282,龍子里,高雄市鼓山區龍子里龍德路58巷26號,"22.655004,120.301895",1,178.0,
一般建築,B0283,龍水里,高雄市鼓山區龍水里中華一路140號,"22.666844,120.289429",2,1833.0,
一般建築,B0284,龍水里,高雄市鼓山區龍水里中華一路2222號,"22.652902,120.291741",1,1139.0,
一般建築,B0285,龍水里,高雄市鼓山區龍水里中華一路2302號,"22.651019,120.291667",1,497.0,
一般建築,B0286,龍水里,高雄市鼓山區龍水里中華一路310號之底層,"22.665633,120.291402",1,98.0,
一般建築,B0287,龍水里,高雄市鼓山區龍水里中華一路314之3號,"22.665141,120.291743",1,736.0,
一般建築,B0288,龍水里,高雄市鼓山區龍水里中華一路336號,"22.662277,120.292203",2,853.0,
一般建築,B0289,龍水里,高雄市鼓山區龍水里中華一路828號,"22.660257,120.292103",1,1785.0,
一般建築,B0290,龍水里,高雄市鼓山區龍水里中華一路856號,"22.659312,120.29203",1.2.3,2096.0,
一般建築,B0291,龍水里,高雄市鼓山區龍水里中華一路860號,"22.659068,120.292018",1.2,215.0,
一般建築,B0292,龍水里,高雄市鼓山區龍水里中華一路862號地下室,"22.658777,120.292015",2,2388.0,
一般建築,B0293,龍水里,高雄市鼓山區龍水里中華一路95號,"22.666186,120.291801",1,307.0,
一般建築,B0294,龍水里,高雄市鼓山區龍水里中華一路976號,"22.654924,120.291698",2,7085.0,
一般建築,B0295,龍水里,高雄市鼓山區龍水里明誠四路25號,"22.660968,120.29119",6,17826.0,
一般建築,B0296,龍水里,高雄市鼓山區龍水里明誠四路302號,"22.662597,120.285916",3,2466.0,
一般建築,B0297,龍水里,高雄市鼓山區龍水里河西一路1307號,"22.648388,120.283779",1.2.3,1463.0,
一般建築,B0298,龍水里,高雄市鼓山區龍水里河西一路133號,"22.63737,120.28411",1,408.0,
一般建築,B0299,龍水里,高雄市鼓山區龍水里河西一路1351號,"22.64863,120.284001",1.2.3,1375.0,
一般建築,B0300,龍水里,高雄市鼓山區龍水里河西一路1437號,"22.650441,120.285951",2,3057.0,
一般建築,B0301,龍水里,高雄市鼓山區龍水里河西一路1459號,"22.650663,120.286437",1.2.3,1497.0,
一般建築,B0302,龍水里,高雄市鼓山區龍水里河西一路1463號,"22.650853,120.286796",2,2189.0,
一般建築,B0303,龍水里,高雄市鼓山區龍水里青海路295號,"22.651253,120.284402",4,5155.0,
一般建築,B0304,龍水里,高雄市鼓山區龍水里青海路296號,"22.651603,120.286469",3,1554.0,
一般建築,B0305,龍水里,高雄市鼓山區龍水里青海路492號,"22.651848,120.283052",3.4,2198.0,
一般建築,B0306,龍水里,高雄市鼓山區龍水里青海路55號,"22.651005,120.290648",1.2.3,2868.0,
一般建築,B0307,龍水里,高雄市鼓山區龍水里青海路635號,"22.651684,120.276647",2,3559.0,
一般建築,B0308,龍水里,高雄市鼓山區龍水里青海路76號,"22.651508,120.289669",2,3171.0,
一般建築,B0309,龍水里,高雄市鼓山區龍水里美明路30號,"22.665607,120.290755",1,288.0,
一般建築,B0310,龍水里,高雄市鼓山區龍水里美明路32號,"22.665706,120.290594",2,1136.0,
一般建築,B0311,龍水里,高雄市鼓山區龍水里美明路42號,"22.666004,120.290404",1,1926.0,
一般建築,B0312,龍水里,高雄市鼓山區龍水里美明路53號,"22.665361,120.289663",2,4204.0,
一般建築,B0313,龍水里,高雄市鼓山區龍水里美明路98號,"22.665717,120.289148",1.2,1355.0,
一般建築,B0314,龍水里,高雄市鼓山區龍水里美術北一街103號,"22.663229,120.286086",1,1717.0,
一般建築,B0315,龍水里,高雄市鼓山區龍水里美術北一街49號,"22.66213,120.287605",2,1586.0,
一般建築,B0316,龍水里,高雄市鼓山區龍水里美術北一街79號,"22.662939,120.28633",3,3202.0,
一般建築,B0317,龍水里,高雄市鼓山區龍水里美術北三路117號,"22.662806,120.288005",3,1729.0,
一般建築,B0318,龍水里,高雄市鼓山區龍水里美術北三路200號,"22.663198,120.287915",1.2.3,834.0,
一般建築,B0319,龍水里,高雄市鼓山區龍水里美術北三路235號,"22.663755,120.286443",2,2862.0,
一般建築,B0320,龍水里,高雄市鼓山區龍水里美術北三路250號,"22.663717,120.287342",1,3275.0,
一般建築,B0321,龍水里,高雄市鼓山區龍水里美術北三路39號,"22.662371,120.291067",2,2208.0,
一般建築,B0322,龍水里,高雄市鼓山區龍水里美術北五街102號,"22.664662,120.288037",1,1443.0,
一般建築,B0323,龍水里,高雄市鼓山區龍水里美術北五街55號,"22.663983,120.287925",1,1318.0,
一般建築,B0324,龍水里,高雄市鼓山區龍水里美術東二路620號,"22.66498,120.288832",4,4846.0,
一般建築,B0325,龍水里,高雄市鼓山區龍水里美術東八街101號,"22.653592,120.290992",1,2888.0,
一般建築,B0326,龍水里,高雄市鼓山區龍水里美術東八街106號,"22.653776,120.291329",2,2321.0,
一般建築,B0327,龍水里,高雄市鼓山區龍水里美術東八街118號,"22.654048,120.291338",1.2.3,755.0,
一般建築,B0328,龍水里,高雄市鼓山區龍水里美術東八街18號,"22.652609,120.291285",3,2145.0,
一般建築,B0329,龍水里,高雄市鼓山區龍水里美術東八街2號,"22.65191,120.291267",2,2688.0,
一般建築,B0330,龍水里,高雄市鼓山區龍水里美術東八街76號,"22.653302,120.291327",1,373.0,
一般建築,B0331,龍水里,高雄市鼓山區龍水里美術東三路2號,"22.65742,120.29386",1,2293.0,
一般建築,B0332,龍水里,高雄市鼓山區龍水里美術東三路36號,"22.657627,120.29294",2,2585.0,
一般建築,B0333,龍水里,高雄市鼓山區龍水里美術東五路128號,"22.659201,120.290958",3,5792.0,
一般建築,B0334,龍水里,高雄市鼓山區龍水里美術東五路130號,"22.659144,120.290796",3,5787.0,
一般建築,B0335,龍水里,高雄市鼓山區龍水里美術東五路178號,"22.659289,120.289569",1.2.3,3925.0,
一般建築,B0336,龍水里,高雄市鼓山區龍水里美術東五路82號,"22.659015,120.293529",3,1860.0,
一般建築,B0337,龍水里,高雄市鼓山區龍水里美術東六街176號,"22.659482,120.291607",2,2235.0,
一般建築,B0338,龍水里,高雄市鼓山區龍水里美術東六街19號,"22.656604,120.291192",1,927.0,
一般建築,B0339,龍水里,高雄市鼓山區龍水里美術東六街220號,"22.660297,120.291651",2,2515.0,
一般建築,B0340,龍水里,高雄市鼓山區龍水里美術東六街222號,"22.660481,120.291798",1,523.0,
一般建築,B0341,龍水里,高雄市鼓山區龍水里美術東六街258號,"22.662005,120.291707",1.2.3.4,1078.0,
一般建築,B0342,龍水里,高雄市鼓山區龍水里美術東六街79號,"22.658048,120.291263",1.2.3.4,1033.0,
一般建築,B0343,龍水里,高雄市鼓山區龍水里美術東六街81號,"22.658214,120.291292",2,1587.0,
一般建築,B0344,龍水里,高雄市鼓山區龍水里美術東四路289號,"22.660299,120.290096",1.2,3046.0,
一般建築,B0345,龍水里,高雄市鼓山區龍水里美術東四路331號,"22.66185,120.290177",2,1664.0,
一般建築,B0346,龍水里,高雄市鼓山區龍水里美術東四路365號,"22.662887,120.290251",3,4314.0,
一般建築,B0347,龍水里,高雄市鼓山區龍水里美術東四路372號,"22.656334,120.290807",1,3993.0,
一般建築,B0348,龍水里,高雄市鼓山區龍水里美術東四路398號,"22.658321,120.290496",2,5397.0,
一般建築,B0349,龍水里,高雄市鼓山區龍水里美術東四路418號,"22.658836,120.290383",1.2.3,1193.0,
一般建築,B0350,龍水里,高雄市鼓山區龍水里美術東四路441號,"22.664574,120.29029",2,4472.0,
一般建築,B0351,龍水里,高雄市鼓山區龍水里美術東四路83號,"22.652773,120.289734",2,2605.0,
一般建築,B0352,龍水里,高雄市鼓山區龍水里美術南一街102號,"22.654247,120.285248",1,1266.0,
一般建築,B0353,龍水里,高雄市鼓山區龍水里美術南一街11號,"22.653919,120.287277",2,1826.0,
一般建築,B0354,龍水里,高雄市鼓山區龍水里美術南一街196號,"22.65433,120.283029",2,2532.0,
一般建築,B0355,龍水里,高雄市鼓山區龍水里美術南一街2號,"22.654205,120.287626",2,1832.0,
一般建築,B0356,龍水里,高雄市鼓山區龍水里美術南二路135號,"22.652709,120.284522",1,3112.0,
一般建築,B0357,龍水里,高雄市鼓山區龍水里美術南二路180號,"22.652922,120.284961",2,1175.0,
一般建築,B0358,龍水里,高雄市鼓山區龍水里美術南二路18號,"22.649922,120.284779",1.2.3,1816.0,
一般建築,B0359,龍水里,高雄市鼓山區龍水里美術南二路58號,"22.650497,120.284795",2,3368.0,
一般建築,B0360,龍水里,高雄市鼓山區龍水里美術南三路196號,"22.6535,120.286023",2,1538.0,
一般建築,B0361,龍水里,高雄市鼓山區龍水里美術南三路209號,"22.652732,120.287226",3,7796.0,
一般建築,B0362,龍水里,高雄市鼓山區龍水里美術南三路222號,"22.653562,120.285566",2,1431.0,
一般建築,B0363,龍水里,高雄市鼓山區龍水里美術南三路267號,"22.653074,120.285352",2,4079.0,
一般建築,B0364,龍水里,高雄市鼓山區龍水里美術南三路321號,"22.653103,120.284051",1.2.3.4,3949.0,
一般建築,B0365,龍水里,高雄市鼓山區龍水里美術南三路351號,"22.653103,120.283443",4,6640.0,
一般建築,B0366,龍水里,高雄市鼓山區龍水里美術南三路67號,"22.652878,120.289066",2,1765.0,
一般建築,B0367,龍水里,高雄市鼓山區龍水里美術南三路87號,"22.652971,120.288414",3,2473.0,
一般建築,B0368,龍水里,高雄市鼓山區龍水里美術南五街206號,"22.652553,120.283841",1.2,698.0,
一般建築,B0369,龍水里,高雄市鼓山區龍水里美術南五街266號,"22.652574,120.283362",1,372.0,
一般建築,B0370,龍水里,高雄市鼓山區龍水里美術南五街272號,"22.652571,120.283107",1.2,1290.0,
一般建築,B0371,龍水里,高雄市鼓山區龍水里美術南五街35號,"22.652234,120.287059",1,519.0,
一般建築,B0372,龍水里,高雄市鼓山區龍水里美術南五街48號,"22.652418,120.287323",1.2.3,871.0,
一般建築,B0373,龍水里,高雄市鼓山區龍水里美術南五街57號,"22.652256,120.286145",1.2.3,908.0,
一般建築,B0374,龍水里,高雄市鼓山區龍水里美術南五街89號,"22.652242,120.285208",2,873.0,
一般建築,B0375,龍水里,高雄市鼓山區龍水里美術南五街90號,"22.652456,120.286115",1.2.3,1090.0,
一般建築,B0376,龍水里,高雄市鼓山區龍水里美術館路151號,"22.654662,120.286128",3,4559.0,
一般建築,B0377,龍水里,高雄市鼓山區龍水里美術館路171號,"22.654682,120.285343",2,2086.0,
一般建築,B0378,龍水里,高雄市鼓山區龍水里美術館路175號,"22.654724,120.285067",2,1093.0,
一般建築,B0379,龍水里,高雄市鼓山區龍水里美術館路187號,"22.654651,120.28464",3,3026.0,
一般建築,B0380,龍水里,高雄市鼓山區龍水里美術館路265號,"22.654613,120.282974",1,508.0,
一般建築,B0381,龍水里,高雄市鼓山區龍水里美術館路287號,"22.654629,120.28225",3,1950.0,
一般建築,B0382,龍水里,高雄市鼓山區龍水里美術館路2號,"22.654769,120.293628",1.2.3,2012.0,
一般建築,B0383,龍水里,高雄市鼓山區龍水里美術館路77號,"22.654572,120.290657",1.2,5520.0,
一般建築,B0384,龍水里,高雄市鼓山區龍水里美術館路9號,"22.654444,120.293564",2,2088.0,
一般建築,B0385,龍水里,高雄市鼓山區龍水里美賢街56號,"22.666568,120.289137",3,1047.0,
一般建築,B0386,龍水里,高雄市鼓山區龍水里馬卡道路347號,"22.663097,120.285839",1.2.3,1115.0,
一般建築,B0387,龍水里,高雄市鼓山區龍水里馬卡道路355號,"22.664242,120.286556",1.2.3.4,1520.0,
一般建築,B0388,龍水里,高雄市鼓山區龍水里馬卡道路388號,"22.66465,120.286945",1.2,2365.0,
一般建築,B0389,龍水里,高雄市鼓山區龍水里馬卡道路390號,"22.665095,120.287115",1,3021.0,
一般建築,B0390,龍水里,高雄市鼓山區龍水里馬卡道路395號,"22.665424,120.287415",1.2.3,2440.0,
一般建築,B0391,龍水里,高雄市鼓山區龍水里馬卡道路398號,"22.665703,120.287659",1,1491.0,
一般建築,B0392,龍水里,高雄市鼓山區龍水里馬卡道路406號,"22.666357,120.288053",2,2221.0,
一般建築,B0393,龍水里,高雄市鼓山區龍水里馬卡道路422號,"22.666827,120.288317",1.2.3.4,1325.0,
一般建築,B0394,龍水里,高雄市鼓山區龍水里龍水二路105號,"22.649701,120.282674",3,4992.0,
一般建築,B0395,龍水里,高雄市鼓山區龍水里龍水二路11號,"22.64964,120.284063",1,2082.0,
一般建築,B0396,龍水里,高雄市鼓山區龍水里龍水二路21號,"22.649652,120.283756",1,1498.0,
一般建築,B0397,龍水里,高雄市鼓山區龍水里龍水二路36號,"22.650268,120.283441",1,2986.0,
一般建築,B0398,龍水里,高雄市鼓山區龍水里龍水路199號,"22.654098,120.282638",1,637.0,
一般建築,B0399,麗興里,高雄市鼓山區麗興里捷興一街3號,"22.619457,120.275004",1,2418.0,
一般建築,B0400,麗興里,高雄市鼓山區麗興里捷興二街9號,"22.620336,120.273629",1.2,2168.0,
一般建築,B0401,麗興里,高雄市鼓山區麗興里臨海一路11之3號之1,"22.62058629,120.273066057662",1,364.0,
一般建築,B0402,麗興里,高雄市鼓山區麗興里臨海一路15之25號,"22.620804,120.273223",1,410.0,
一般建築,B0403,麗興里,高雄市鼓山區麗興里臨海一路9號,"22.620297,120.272885",1,127.0,
一般建築,B0404,麗興里,高雄市鼓山區麗興里臨海二路32之2號,"22.622788,120.27261",1,172.0,
一般建築,B0405,麗興里,高雄市鼓山區麗興里臨海二路32之4號,"22.622869,120.272479",1,363.0,
一般建築,B0406,麗興里,高雄市鼓山區麗興里臨海二路43號,"22.62282,120.271975",1,587.0,
一般建築,B0407,正德里,高雄市鼓山區正德里鼓山三路1號,"22.64710465360226, 120.27717753979151",1,307.0,
一般建築,B0408,前峰里,高雄市鼓山區前峰里翠華路396號,"22.65959013009985, 120.28231540845336",1,3018.0,
一般建築,B0409,龍水里,高雄市鼓山區龍水里美術南二路230號,"22.65374758344968, 120.28477832453343",1.2.3.4,3543.0,
一般建築,B0410,龍水里,高雄市鼓山區龍水里美術東四路61號,"22.65288191425541, 120.28966690423374",1.2.3.4,3144.0,
一般建築,B0411,龍水里,高雄市鼓山區龍水里明誠四路288號,"22.66249430364714, 120.2859117618881",1.2.3,1657.0,
一般建築,B0412,光化里,高雄市鼓山區光化里鼓山二路37巷48號,"22.631936851065085, 120.27990423704397",1.2,632.0,
一般建築,B0413,光輝里,高雄市左營區光輝里後昌路637號,"22.708029,120.298563",1,623.0,
一般建築,B0414,合群里,高雄市左營區合群里2鄰海景街310號,"22.696472,120.287763",1,3371.0,
一般建築,B0415,合群里,高雄市左營區合群里2鄰海景街507號,"22.698881,120.287462",1,4598.0,
一般建築,B0416,合群里,高雄市左營區合群里海景街321號,"22.696469,120.287462",1,4348.0,
一般建築,B0417,合群里,高雄市左營區合群里海景街395號,"22.697075,120.28746",1,4699.0,
一般建築,B0418,合群里,高雄市左營區合群里緯九路213號,"22.695388,120.287239",1,4750.0,
一般建築,B0419,合群里,高雄市左營區合群里緯六路183號,"22.697209,120.2883",1,4471.0,
一般建築,B0420,合群里,高雄市左營區合群里緯六路250號,"22.697592,120.2874",1,8890.0,
學校,B0421,自助里,高雄市左營區自助里左營大路1號,"22.67517,120.285633",1,3194.0,
一般建築,B0422,尾北里,高雄市左營區尾北里18鄰環潭路426巷60號,"22.686005,120.301339",3,3036.0,
一般建築,B0423,尾北里,高雄市左營區尾北里大中二路750號,"22.686264,120.304629",1,1579.0,
一般建築,B0424,尾北里,高雄市左營區尾北里大中二路757號,"22.685856,120.303828",2,3116.0,
一般建築,CA005,尾北里,高雄市左營區尾北里大中二路816號,"22.68644,120.303577",1.2.3,3691.0,
一般建築,B0426,尾北里,高雄市左營區尾北里洲仔北街77號,"22.687176,120.300856",1,1613.0,
一般建築,B0427,尾北里,高雄市左營區尾北里環潭路450號,"22.687287,120.300668",1,1711.0,
一般建築,B0428,尾西里,高雄市左營區尾西里實踐路45號,"22.690134,120.293317",2,1547.0,
學校,B0429,明建里,高雄市左營區明建里海平路101號,"22.68785268,120.290770467348",1,1465.0,
一般建築,B0430,明建里,高雄市左營區明建里海明街71號,"22.68891,120.28744",2,4960.0,
一般建築,B0431,果貿里,高雄市左營區果貿里翠峰路55號,"22.672038,120.288447",1,13615.0,
一般建築,B0432,海勝里,高雄市左營區海勝里翠峰路66號,"22.672927,120.288212",1,15529.0,
一般建築,CD004,海勝里,高雄市左營區海勝里翠華路601巷109號,"22.673228,120.289417",1.2,22911.0,
一般建築,B0434,海勝里,高雄市左營區海勝里翠華路601巷36號,"22.672972,120.290888",1,9803.0,
一般建築,B0435,海勝里,高雄市左營區海勝里翠華路601巷3號,"22.672149,120.290625",1,12378.0,
一般建築,B0436,海勝里,高雄市左營區海勝里翠華路601巷70號,"22.673604,120.290552",2,15227.0,
一般建築,B0437,埤西里,高雄市左營區埤西里左營大路103號,"22.683109,120.288534",1,551.0,
一般建築,B0438,埤西里,高雄市左營區埤西里左營大路22號,"22.680783,120.28789",1,537.0,
學校,B0439,埤東里,高雄市左營區埤東里翠華路889號,"22.675554,120.294085",1,4347.0,
一般建築,B0440,崇實里,高雄市左營區崇實里30鄰先鋒路351號,"22.679677,120.282538",1,13204.0,
一般建築,B0441,崇實里,高雄市左營區崇實里介壽路217號,"22.681141,120.281907",2,3144.0,
一般建築,B0442,崇實里,高雄市左營區崇實里介壽路245號,"22.681138,120.281129",1,9137.0,
一般建築,B0443,崇實里,高雄市左營區崇實里介壽路261號,"22.681148,120.28042",1,5422.0,
一般建築,B0444,崇實里,高雄市左營區崇實里自勉路128號,"22.680236,120.280702",1,3992.0,
一般建築,B0445,菜公里,高雄市左營區菜公里37鄰重文街25號,"22.683243,120.306634",1.2.3,4724.0,
一般建築,B0446,菜公里,高雄市左營區菜公里44鄰文自路325號,"22.674491,120.308085",1.2,516.0,
一般建築,B0447,菜公里,高雄市左營區菜公里53鄰民族一路1188號,"22.689923,120.321501",1.2.3,6009.0,
一般建築,B0448,菜公里,高雄市左營區菜公里57鄰孟子路358號,"22.675236,120.30915",1,1618.0,
商場,B0449,菜公里,高雄市左營區菜公里大中一路399號,"22.677499,120.321085",1,2291.0,
一般建築,B0450,菜公里,高雄市左營區菜公里大中二路278號,"22.680192,120.312504",1.2,4129.0,
一般建築,B0451,菜公里,高雄市左營區菜公里大中二路339號,"22.679748,120.312107",1,4141.0,
一般建築,B0452,菜公里,高雄市左營區菜公里大中二路341號,"22.679693,120.311732",1.2,4203.0,
一般建築,B0453,菜公里,高雄市左營區菜公里大中二路432號,"22.680954,120.310927",1,1281.0,
一般建築,B0454,菜公里,高雄市左營區菜公里大中二路47之1號,"22.678258,120.317245",1,754.0,
一般建築,B0455,菜公里,高雄市左營區菜公里大中二路573號,"22.682068,120.308661",1.2.3,2851.0,
一般建築,B0456,菜公里,高雄市左營區菜公里大中二路587號,"22.682306,120.308424",1,1643.0,
一般建築,B0457,菜公里,高雄市左營區菜公里大中二路637號,"22.683852,120.306841",1.2,2683.0,
一般建築,B0458,菜公里,高雄市左營區菜公里子華路114號,"22.675642,120.310576",1,3150.0,
一般建築,B0459,菜公里,高雄市左營區菜公里子華路87號,"22.675706,120.31106",1,1435.0,
宗教設施,B0460,菜公里,高雄市左營區菜公里文川路157號,"22.68182,120.30888",1.2,5242.0,
一般建築,B0461,菜公里,高雄市左營區菜公里文川路285號,"22.683751,120.310995",1.2.3,2013.0,
一般建築,B0462,菜公里,高雄市左營區菜公里文川路74巷1號,"22.681353,120.309107",1,1077.0,
一般建築,B0463,菜公里,高雄市左營區菜公里文自路196號,"22.672684,120.307467",1.2,1470.0,
一般建築,B0464,菜公里,高雄市左營區菜公里文自路278號,"22.674548,120.308521",1,1169.0,
一般建築,B0465,菜公里,高雄市左營區菜公里文自路385號,"22.676145,120.309051",1.2.3,4758.0,
一般建築,B0466,菜公里,高雄市左營區菜公里文自路425號,"22.677119,120.309589",1,646.0,
一般建築,B0467,菜公里,高雄市左營區菜公里文自路479巷62號,"22.67227088,120.304945767347",1,3459.0,
一般建築,B0468,菜公里,高雄市左營區菜公里文自路87號,"22.671883,120.306053",1,1219.0,
一般建築,B0469,菜公里,高雄市左營區菜公里文育路9號,"22.672778,120.314196",1.2,2448.0,
一般建築,B0470,菜公里,高雄市左營區菜公里文奇路193號,"22.673531,120.308933",1,599.0,
一般建築,B0471,菜公里,高雄市左營區菜公里文奇路195號,"22.673603,120.308971",1,475.0,
一般建築,B0472,菜公里,高雄市左營區菜公里文奇路215號,"22.674427,120.309256",1,1301.0,
一般建築,B0473,菜公里,高雄市左營區菜公里文強路235號,"22.677844,120.308254",1.2,933.0,
一般建築,B0474,菜公里,高雄市左營區菜公里文強路240號,"22.676994,120.30783",1,2129.0,
一般建築,B0475,菜公里,高雄市左營區菜公里文強路262號,"22.677329,120.308027",1,1121.0,
一般建築,B0476,菜公里,高雄市左營區菜公里文強路286號,"22.677454,120.308218",1.2,1149.0,
一般建築,B0477,菜公里,高雄市左營區菜公里文強路300號,"22.677222,120.308339",1.2,3026.0,
一般建築,B0478,菜公里,高雄市左營區菜公里文強路86號,"22.674178,120.306194",1.2,4286.0,
一般建築,B0479,菜公里,高雄市左營區菜公里文莊路43號,"22.677063,120.311722",1.2,2511.0,
一般建築,B0480,菜公里,高雄市左營區菜公里文莊路57號,"22.677337,120.312167",1.2,1763.0,
一般建築,B0481,新光里,高雄市左營區菜公里文萊路18巷5號,"22.672508,120.299608",1.2,2064.0,
一般建築,B0482,新光里,高雄市左營區菜公里文萊路343號,"22.678166,120.302858",1.2.3,2585.0,
一般建築,B0483,菜公里,高雄市左營區菜公里文敬路128號,"22.67868308,120.31142532502",1,1031.0,
一般建築,B0484,菜公里,高雄市左營區菜公里文敬路51號,"22.677433,120.311231",1,484.0,
一般建築,B0485,菜公里,高雄市左營區菜公里文瑞路2巷69號,"22.67588018,120.315943967347",1,4266.0,
一般建築,B0486,菜公里,高雄市左營區菜公里文瑞路3號,"22.67446,120.315012",1.2,5613.0,
一般建築,B0487,菜公里,高雄市左營區菜公里民族一路651號,"22.66981,120.317125",1.2,3168.0,
一般建築,B0488,菜公里,高雄市左營區菜公里民族一路709號,"22.672136,120.317511",1,5586.0,
一般建築,B0489,菜公里,高雄市左營區菜公里民族一路853號,"22.677351,120.317679",1,11781.0,
一般建築,B0490,菜公里,高雄市左營區菜公里自由三路256號,"22.672924,120.31191",1,508.0,
一般建築,B0491,菜公里,高雄市左營區菜公里自由三路276號,"22.673425,120.311986",1,2571.0,
一般建築,B0492,菜公里,高雄市左營區菜公里自由三路330號,"22.674616,120.312468",1,1900.0,
一般建築,B0493,菜公里,高雄市左營區菜公里自由三路410號,"22.675615,120.312759",1,364.0,
學校,B0494,菜公里,高雄市左營區菜公里自由三路478號,"22.676691,120.313158",1,917.0,
一般建築,B0495,菜公里,高雄市左營區菜公里孟子路101號,"22.673093,120.313737",1.2,2517.0,
一般建築,B0496,菜公里,高雄市左營區菜公里孟子路189巷65號,"22.67217,120.312143",1.2,4051.0,
一般建築,B0497,菜公里,高雄市左營區菜公里孟子路33號,"22.672668,120.31504",1.2,3634.0,
一般建築,B0498,菜公里,高雄市左營區菜公里孟子路365號,"22.674954,120.308908",1,2019.0,
一般建築,B0499,菜公里,高雄市左營區菜公里孟子路391號,"22.675342,120.308099",1.2,3108.0,
一般建築,B0500,菜公里,高雄市左營區菜公里孟子路408號,"22.675837,120.308045",1,417.0,
一般建築,B0501,菜公里,高雄市左營區菜公里孟子路420號,"22.675811,120.307801",1,1016.0,
一般建築,B0502,菜公里,高雄市左營區菜公里孟子路452號,"22.676017,120.307412",1,2221.0,
一般建築,B0503,菜公里,高雄市左營區菜公里重上街46號,"22.674537,120.307852",1,434.0,
一般建築,B0504,菜公里,高雄市左營區菜公里重上街52號,"22.674719,120.30762",1.2,1535.0,
一般建築,B0505,菜公里,高雄市左營區菜公里重上街5號,"22.673831,120.308888",1.2,3021.0,
一般建築,B0506,菜公里,高雄市左營區菜公里重上街85號,"22.674661,120.306993",1,903.0,
一般建築,B0507,菜公里,高雄市左營區菜公里重化街102號,"22.67518,120.307726",1.2,1038.0,
一般建築,B0508,菜公里,高雄市左營區菜公里重化街1號,"22.674247,120.309088",1,2106.0,
一般建築,B0509,菜公里,高雄市左營區菜公里重化街51號,"22.674963,120.307638",1.2,1458.0,
一般建築,B0510,菜公里,高雄市左營區菜公里重化街5號,"22.674426,120.308721",1.2,2190.0,
一般建築,B0511,菜公里,高雄市左營區菜公里重文街67號,"22.683886,120.306173",1,643.0,
一般建築,B0512,菜公里,高雄市左營區菜公里重立路379號,"22.674202,120.313312",1.2,3019.0,
一般建築,B0513,菜公里,高雄市左營區菜公里重立路381號,"22.674157,120.313523",1,2298.0,
一般建築,B0514,菜公里,高雄市左營區菜公里重立路401號,"22.674671,120.313774",1,3155.0,
一般建築,B0515,菜公里,高雄市左營區菜公里重立路500號,"22.678761,120.311715",1,882.0,
一般建築,B0516,菜公里,高雄市左營區菜公里重立路533號,"22.679552,120.309845",1.2.3.4,6408.0,
一般建築,B0517,菜公里,高雄市左營區菜公里重立路582號,"22.679614,120.310322",1,2882.0,
宗教設施,B0518,菜公里,高雄市左營區菜公里重立路61號,"22.672951,120.312752",1,318.0,
一般建築,B0519,菜公里,高雄市左營區菜公里重景街28號,"22.680783,120.306978",1.2,1485.0,
一般建築,B0520,菜公里,高雄市左營區菜公里重景街6號,"22.680596,120.307501",1.2,5484.0,
商場,B0521,菜公里,高雄市左營區菜公里高鐵路115號,"22.688039,120.309647",1,3275.0,
商場,B0522,菜公里,高雄市左營區菜公里高鐵路123號,"22.689557,120.310917",1.2.3.4.5,11087.0,
一般建築,B0523,菜公里,高雄市左營區菜公里崇德路100號,"22.674106,120.307272",1.2.3.4.5.6,8310.0,
