類別,電腦編號,村里別,地址,地下樓層數,可容納人數,備註
公寓,忠勇004,忠勇里,基隆市仁愛區仁二路194號,1.0,87.0,
公寓,忠勇005,忠勇里,基隆市仁愛區仁二路196號,1.0,85.0,
公寓,忠勇006,忠勇里,基隆市仁愛區仁二路198號,1.0,154.0,
公寓,忠勇007,忠勇里,基隆市仁愛區仁二路181巷5之2號,1.0,54.0,
公寓,忠勇008,忠勇里,基隆市仁愛區仁二路191號,1.0,61.0,
台電大樓,忠勇009,忠勇里,基隆市仁愛區仁一路301號,1.0,632.0,
台電大樓,忠勇010,忠勇里,基隆市仁愛區仁一路301號,1.0,441.0,
台電大樓,忠勇011,忠勇里,基隆市仁愛區仁一路301號,1.0,508.0,
大樓,忠勇012,忠勇里,基隆市仁愛區仁三路11號,1.0,1385.0,
公寓,林泉001,林泉里,基隆市仁愛區復興街6巷23號,1.0,54.0,
公寓,林泉002,林泉里,基隆市仁愛區復興街6巷42號,1.0,50.0,
公寓,林泉003,林泉里,基隆市仁愛區復興街6巷46之1號,1.0,61.0,
公寓,林泉004,林泉里,基隆市仁愛區復興街44巷16號,1.0,40.0,
公寓,林泉005,林泉里,基隆市仁愛區復興街16巷19號,1.0,63.0,
公寓,林泉006,林泉里,基隆市仁愛區復興街40之3號,1.0,40.0,
公寓,林泉007,林泉里,基隆市仁愛區復興街64巷15號,1.0,24.0,
公寓,林泉008,林泉里,基隆市仁愛區復興街4巷2號,1.0,40.0,
公寓,林泉009,林泉里,基隆市仁愛區復興街60巷3號,1.0,34.0,
公寓,林泉010,林泉里,基隆市仁愛區復興街45號,1.0,84.0,
公寓,林泉011,林泉里,基隆市仁愛區復興街16巷20號,1.0,51.0,
公寓,林泉012,林泉里,基隆市仁愛區復興街14號,1.0,81.0,
公寓,虹橋001,虹橋里,基隆市仁愛區劉銘傳路53巷4號,1.0,93.0,
公寓,虹橋002,虹橋里,基隆市仁愛區劉銘傳路119巷11號,1.0,72.0,
公寓,虹橋003,虹橋里,基隆市仁愛區劉銘傳路63巷14之3號,1.0,52.0,
公寓,虹橋004,虹橋里,基隆市仁愛區劉銘傳路63巷4號,1.0,19.0,
公寓,虹橋005,虹橋里,基隆市仁愛區劉銘傳路63巷18號,1.0,46.0,
公寓,虹橋006,虹橋里,基隆市仁愛區劉銘傳路43巷36號,1.0,24.0,
公寓,虹橋007,虹橋里,基隆市仁愛區劉銘傳路63巷12號,1.0,15.0,
公寓,虹橋008,虹橋里,基隆市仁愛區劉銘傳路57號,1.0,31.0,
公寓,虹橋009,虹橋里,基隆市仁愛區劉銘傳路51號,1.0,267.0,
公寓,虹橋010,虹橋里,基隆市仁愛區劉銘傳路3之2號,1.0,388.0,
公寓,虹橋011,虹橋里,基隆市仁愛區劉銘傳路11巷13號,1.0,399.0,
公寓,智仁001,智仁里,基隆市仁愛區延平街77之6號,1.0,180.0,
公寓,智仁002,智仁里,基隆市仁愛區延平街16號,1.0,44.0,
公寓,智仁003,智仁里,基隆市仁愛區愛七路53號,1.0,81.0,
公寓,智仁004,智仁里,基隆市仁愛區愛七路19號,1.0,28.0,
公寓,智仁005,智仁里,基隆市仁愛區仁二路63號,1.0,75.0,
公寓,智仁006,智仁里,基隆市仁愛區延平街7號,1.0,46.0,
公寓,智仁007,智仁里,基隆市仁愛區延平街16之33號,1.0,121.0,
公寓,智仁008,智仁里,基隆市仁愛區仁二路119巷7號,1.0,82.0,
公寓,智仁009,智仁里,基隆市仁愛區延平街12巷29號,1.0,78.0,
公寓,智仁010,智仁里,基隆市仁愛區仁二路119巷11號,1.0,89.0,
公寓,智仁011,智仁里,基隆市仁愛區愛七路14巷4號,1.0,133.0,
公寓,智仁012,智仁里,基隆市仁愛區延平街46號,1.0,252.0,
公寓,智仁013,智仁里,基隆市仁愛區仁二路133之1號,1.0,53.0,
公寓,智仁014,智仁里,基隆市仁愛區仁二路135號,1.0,442.0,
公寓,智仁015,智仁里,基隆市仁愛區仁二路119巷5號,1.0,64.0,
公寓,智仁016,智仁里,基隆市仁愛區仁二路52號,1.0,41.0,
公寓,智仁017,智仁里,基隆市仁愛區延平街12巷16號,1.0,93.0,
公寓,智仁018,智仁里,基隆市仁愛區仁二路135號,1.0,388.0,
公寓,智仁019,智仁里,基隆市仁愛區仁二路95號,1.0,160.0,
公寓,智仁020,智仁里,基隆市仁愛區愛七路40號,1.0,338.0,
公寓,智仁021,智仁里,基隆市仁愛區仁二路51巷13號,1.0,606.0,
公寓,智仁022,智仁里,基隆市仁愛區延平街33號,1.0,638.0,
公寓,智仁023,智仁里,基隆市仁愛區仁二路119巷3號,1.0,132.0,
公寓,文安001,文安里,基隆市仁愛區成功一路14巷20弄7號,1.0,24.0,
公寓,文安002,文安里,基隆市仁愛區精一路22號,1.0,57.0,
公寓,文安003,文安里,基隆市仁愛區精一路26之4號,1.0,75.0,
公寓,文安004,文安里,基隆市仁愛區精一路40之4號,1.0,92.0,
公寓,文安005,文安里,基隆市仁愛區成功一路14巷6號,1.0,121.0,
公寓,文安006,文安里,基隆市仁愛區成功一路9號,1.0,227.0,
公寓,吉仁001,吉仁里,基隆市仁愛區南新街206號,1.0,64.0,
公寓,吉仁002,吉仁里,基隆市仁愛區南榮路219之2號,1.0,30.0,
公寓,吉仁003,吉仁里,基隆市仁愛區南榮路191巷15之2號,1.0,43.0,
公寓,吉仁004,吉仁里,基隆市仁愛區南榮路213之4號,1.0,197.0,
公寓,吉仁005,吉仁里,基隆市仁愛區南榮路183號,1.0,426.0,
公寓,吉仁006,吉仁里,基隆市仁愛區南榮路187號,1.0,164.0,
公寓,曲水001,曲水里,基隆市仁愛區龍安街169號,1.0,72.0,
公寓,曲水002,曲水里,基隆市仁愛區龍安街196巷15號,1.0,26.0,
公寓,曲水003,曲水里,基隆市仁愛區南榮路64巷33號,1.0,24.0,
公寓,曲水004,曲水里,基隆市仁愛區龍安街143號,1.0,75.0,
公寓,曲水005,曲水里,基隆市仁愛區南榮路64巷6號,1.0,126.0,
公寓,育仁001,育仁里,基隆市仁愛區南榮路319巷22號,1.0,18.0,
南榮國小,育仁002,育仁里,基隆市仁愛區南榮路319巷16號,1.0,116.0,
公寓,育仁003,育仁里,基隆市仁愛區南榮路321號,1.0,398.0,
公寓,育仁004,育仁里,基隆市仁愛區南榮路120號,1.0,312.0,
公寓,英仁001,英仁里,基隆市仁愛區南榮路393巷8-1至8-2號,1.0,160.0,
公寓,英仁002,英仁里,基隆市仁愛區南榮路403巷19之1號,1.0,12.0,
公寓,英仁003,英仁里,基隆市仁愛區南榮路393巷45號,1.0,27.0,
公寓,英仁004,英仁里,基隆市仁愛區南榮路393巷41號,1.0,157.0,
金寶塔,英仁005,英仁里,基隆市仁愛區南榮路463巷22弄6之1號,1.0,2263.0,
公寓,崇文001,崇文里,基隆市仁愛區精一路3之1號,1.0,81.0,
公寓,崇文002,崇文里,基隆市仁愛區精一路1號,1.0,123.0,
公寓,崇文003,崇文里,基隆市仁愛區精一路15號,1.0,649.0,
公寓,誠仁001,誠仁里,基隆市仁愛區南榮路161巷6號,1.0,55.0,
大樓,誠仁002,誠仁里,基隆市仁愛區南榮路22號,1.0,1282.0,
公寓,誠仁003,誠仁里,基隆市仁愛區南榮路151巷108號,1.0,543.0,
公寓,福仁001,福仁里,基隆市仁愛區南榮路77號,1.0,124.0,
公寓,福仁002,福仁里,基隆市仁愛區南榮路117巷37弄17之2號,1.0,159.0,
大樓,德厚001,德厚里,基隆市仁愛區龍安街220巷8號,1.0,529.0,
大樓,德厚002,德厚里,基隆市仁愛區龍安街200號,1.0,2075.0,
公寓,德厚003,德厚里,基隆市仁愛區8鄰龍安街220巷7號,1.0,193.0,
公寓,龍門001,龍門里,基隆市仁愛區南榮路134巷56號,1.0,136.0,
公寓,龍門002,龍門里,基隆市仁愛區南榮路134巷54號,1.0,206.0,
大樓,龍門003,龍門里,基隆市仁愛區龍安街198巷33號,1.0,5755.0,
公寓,龍門004,龍門里,基隆市仁愛區南榮路134巷66號,1.0,145.0,
公寓,,富民里,基隆市七堵區富民里明德一路134之3號,1.0,124.0,
大樓,書院002,書院里,基隆市仁愛區獅球路42巷2號,1.0,683.0,
一般住宅,樂一011,樂一里,基隆市安樂區樂一里安樂路一段1號,3.0,2176.0,
一般住宅,樂一011,樂一里,基隆市安樂區樂一里安樂路一段1號,3.0,2176.0,
基隆市政府,八斗001,八斗里,基隆市中正區漁港三街21號,0.0,595.0,
基隆市政府,八斗002,八斗里,基隆市中正區漁港三街168號,1.0,1497.0,
公寓,砂子001,砂子里,基隆市中正區調和街2之101號,1.0,2654.0,
公寓,砂子002,砂子里,基隆市中正區調和街1巷9號,1.0,238.0,
八斗國小,砂子003,砂子里,基隆市中正區北寧路396巷52號,0.0,225.0,
八斗國小,砂子004,砂子里,基隆市中正區北寧路396巷52號,1.0,353.0,
公寓,砂子005,砂子里,基隆市中正區北寧路390號,1.0,956.0,
大樓,砂子006,砂子里,基隆市中正區觀海街92號,4.0,25375.0,
公寓,砂子007,砂子里,基隆市中正區觀海街203號,3.0,20632.0,
基隆市政府,砂子008,砂子里,基隆市中正區北寧路396巷52號,1.0,755.0,
公寓,砂子009,砂子里,基隆市中正區調和街210號,1.0,1349.0,
八斗國小,砂子010,砂子里,基隆市中正區北寧路396巷52號,0.0,435.0,
公寓,砂子011,砂子里,基隆市中正區調和街298號,3.0,6870.0,
公寓,砂子012,砂子里,基隆市中正區北寧路367號,2.0,19380.0,
公寓,新富001,新富里,基隆市中正區新豐街303巷11弄21號,1.0,2690.0,
公寓,新富002,新富里,基隆市中正區新豐街343之1號,2.0,4574.0,
公寓,新富003,新富里,基隆市中正區新豐街161巷98號,1.0,1210.0,
公寓,新富004,新富里,基隆市中正區新豐街205巷9號,1.0,445.0,
公寓,新富005,新富里,基隆市中正區新豐街161巷53號,1.0,785.0,
公寓,新富006,新富里,基隆市中正區新豐街251巷9弄1號,0.0,1022.0,
公寓,新豐001,新豐里,基隆市中正區新豐街106號,1.0,324.0,
公寓,新豐002,新豐里,基隆市中正區新豐街333巷8號,2.0,4478.0,
公寓,新豐003,新豐里,基隆市中正區新豐街333巷30號,2.0,3350.0,
公寓,新豐004,新豐里,基隆市中正區新豐街344號,2.0,12755.0,
公寓,新豐005,新豐里,基隆市中正區新豐街136號1樓,1.0,667.0,
大樓,新豐006,新豐里,基隆市中正區新豐街290號,4.0,14001.0,
大樓,新豐007,新豐里,基隆市中正區新豐街466號,2.0,34910.0,
公寓,新豐008,新豐里,基隆市中正區新豐街162巷3號,1.0,1295.0,
公寓,新豐009,新豐里,基隆市中正區新豐里新豐街162巷31號,2.0,577.0,
公寓,新豐010,新豐里,基隆市中正區新豐里新豐街162巷13號,3.0,2195.0,
公寓,新豐011,新豐里,基隆市中正區新豐街162巷65號,2.0,2256.0,
公寓,新豐012,新豐里,基隆市中正區新豐街162巷73號,2.0,2286.0,
公寓,新豐013,新豐里,基隆市中正區新豐街162巷125號,3.0,4913.0,
公寓,碧砂001,碧砂里,基隆市中正區北寧路237號,1.0,704.0,
公寓,碧砂002,碧砂里,基隆市中正區北寧路364號,1.0,205.0,
基隆市政府,碧砂003,碧砂里,基隆市中正區環港街84號,1.0,375.0,
基隆市漁會,碧砂004,碧砂里,基隆市中正區環港街5號,1.0,1849.0,
公寓,碧砂005,碧砂里,基隆市中正區北寧路284號,1.0,933.0,
公寓,碧砂006,碧砂里,基隆市中正區北寧路296號,1.0,507.0,
電信總局,碧砂007,碧砂里,基隆市中正區環港街90號,1.0,267.0,
公寓,碧砂008,碧砂里,基隆市中正區北寧路250之6號,1.0,146.0,
忠孝國小,中正001,中正里,基隆市中正區中正路656巷150號,1.0,165.0,
公寓,中正002,中正里,基隆市中正區中正路672號,1.0,245.0,
基隆市政府,中正003,中正里,基隆市中正區中正路674號,1.0,370.0,
公寓,中濱001,中濱里,基隆市中正區中正路510號,1.0,210.0,
公寓,中濱002,中濱里,基隆市中正區中正路375號,3.0,1499.0,
公寓,中濱003,中濱里,基隆市中正區中正路381號1樓,1.0,513.0,
公寓,正濱001,正濱里,基隆市中正區中正路742號,1.0,215.0,
公寓,正濱002,正濱里,基隆市中正區正濱里6鄰中正路607號,1.0,990.0,
國立台灣海洋大學,海濱001,海濱里,基隆市中正區北寧路2號,1.0,1476.0,
國立台灣海洋大學,海濱002,海濱里,基隆市中正區北寧路2號,0.0,905.0,
國立台灣海洋大學,海濱003,海濱里,基隆市中正區北寧路2號,1.0,615.0,
國立台灣海洋大學,海濱004,海濱里,基隆市中正區北寧路2號,1.0,669.0,
國立台灣海洋大學,海濱005,海濱里,基隆市中正區北寧路2號,1.0,1004.0,
國立台灣海洋大學,海濱006,海濱里,基隆市中正區北寧路2號,1.0,174.0,
國立台灣海洋大學,海濱007,海濱里,基隆市中正區北寧路2號,1.0,4112.0,
國立台灣海洋大學,海濱008,海濱里,基隆市中正區北寧路2號,1.0,1357.0,
國立台灣海洋大學,海濱009,海濱里,基隆市中正區北寧路2號,1.0,638.0,
工廠,海濱010,海濱里,基隆市中正區北寧路67號,1.0,1710.0,
國立台灣海洋大學,海濱011,海濱里,基隆市中正區北寧路43號,0.0,922.0,
國立基隆高級海事職業學校,海濱012,海濱里,基隆市中正區祥豐街246號,1.0,605.0,
國立基隆高級海事職業學校,海濱013,海濱里,基隆市中正區祥豐街246號,1.0,408.0,
基隆市政府(基隆原住民會館),海濱014,海濱里,基隆市中正區正濱路116巷75號,1.0,628.0,
公寓,中砂001,中砂里,基隆市中正區豐稔街132號之1,2.0,555.0,
公寓,中砂002,中砂里,基隆市中正區正豐街36之1號2樓,1.0,698.0,
公寓,中砂003,中砂里,基隆市中正區豐稔街104號五樓,1.0,199.0,
公寓,中砂004,中砂里,基隆市中正區豐稔街118號,3.0,1547.0,
基隆市中正區公所,中砂005,中砂里,基隆市中正區中正路236號,2.0,2533.0,
公寓,正砂001,正砂里,基隆市中正區正榮街77巷53號,4.0,338.0,
"法務部調查局 法代人局長:吳東明",正砂003,正砂里,基隆市中正區中正路303號,1.0,813.0,
公寓,正砂004,正砂里,基隆市中正區正榮街28之4號,2.0,470.0,
公寓,正砂005,正砂里,基隆市中正區正榮街28之1號,2.0,427.0,
大樓,正砂006,正砂里,基隆市中正區中正路213號,1.0,572.0,
公寓,正砂007,正砂里,基隆市中正區正榮街59號,1.0,313.0,
公寓,正砂008,正砂里,基隆市中正區中正路400之3號,1.0,1886.0,
公寓,正砂009,正砂里,基隆市中正區中正路97號,2.0,611.0,
日盛國際商業銀行股份有限公司,正砂010,正砂里,基隆市中正區正砂里20鄰中正路335號,3.0,940.0,
行政院海岸巡防署海洋巡防總局,正砂011,正砂里,基隆市中正區中正路249號,1.0,1304.0,
基隆市立正濱國民中學,正砂012,正砂里,基隆市中正區正榮街88號,1.0,745.0,
公寓,正砂013,正砂里,基隆市中正區中正路315號,2.0,980.0,
大樓,正砂014,正砂里,基隆市中正區中正路331號,2.0,738.0,
公寓,正砂015,正砂里,基隆市中正區中正路464號,2.0,670.0,
國立台灣海洋大學,建國001,建國里,基隆市中正區祥豐街335號,1.0,1025.0,
財政部基隆關,建國002,建國里,基隆市中正區祥豐街198巷6號,0.0,1202.0,
基隆市私立二信高級中學,建國003,建國里,基隆市中正區立德路243號,1.0,759.0,
公寓,建國004,建國里,基隆市中正區立德路188號之1,1.0,226.0,
國立台灣海洋大學,建國005,建國里,基隆市中正區祥豐街237號,1.0,2884.0,
台灣省基隆市私立二信高級中學,建國006,建國里,基隆市中正區立德路243號,1.0,1817.0,
基隆市政府,建國007,建國里,基隆市中正區祥豐街216號,1.0,569.0,
基隆市政府,建國008,建國里,基隆市中正區祥豐街216號,1.0,2643.0,
二信學校財團法人基隆市二信高級中學,建國009,建國里,基隆市中正區立德路206號,1.0,835.0,
公寓,建國010,建國里,基隆市中正區祥豐街399號,1.0,722.0,
基隆市政府,建國011,砂灣里,基隆市中正區祥豐街216號,1.0,229.0,
基隆市政府,砂彎001,砂灣里,基隆市中正區祥豐街66號,1.0,1002.0,
公寓,砂彎002,砂灣里,基隆市中正區祥豐街121號,1.0,290.0,
公寓,砂彎003,砂灣里,基隆市中正區祥豐街81號,1.0,1852.0,
公寓,砂彎004,砂灣里,基隆市中正區祥豐街95號,1.0,3257.0,
公寓,砂彎005,砂灣里,基隆市中正區祥豐街119之1號,1.0,216.0,
公寓,砂彎006,砂灣里,基隆市中正區正榮街121號,2.0,1787.0,
公寓,真砂001,真砂里,基隆市中正區豐稔街41巷2號,1.0,1183.0,
公寓,真砂002,真砂里,基隆市中正區豐稔街15號22樓,1.0,265.0,
公寓,真砂003,真砂里,基隆市中正區豐稔街17號,1.0,317.0,
公寓,真砂004,真砂里,基隆市中正區祥豐街73號,1.0,395.0,
台灣造船股份有限公司,平寮001,平寮里,基隆市中正區和一路224號,1.0,2133.0,
台灣造船股份有限公司,平寮002,平寮里,基隆市中正區和一路224號,1.0,1373.0,
台灣造船股份有限公司,平寮003,平寮里,基隆市中正區和一路224號,1.0,1373.0,
台灣省水產試驗所,平寮004,平寮里,基隆市中正區和一路199號,1.0,239.0,
基隆港務局,平寮005,平寮里,基隆市中正區平一路480號,1.0,701.0,
台灣造船股份有限公司,和憲001,和憲里,基隆市中正區和一路42號,1.0,1119.0,
