類別,電腦編號,村里別,地址,地下樓層數,可容納人數,備註
公家機關,TQA0064,南安里,宜蘭縣蘇澳鎮南安里漁港路84號,1.0,162.0,
學校,TQA0065,港邊里,宜蘭縣蘇澳鎮港邊里嶺腳路140號,1.0,328.0,
電信局,TQA0066,南澳村,宜蘭縣南澳鄉南澳村蘇花路181號,1.0,43.0,
公寓,TQA0067,南強里,宜蘭縣蘇澳鎮南強里南澳路93號,1.0,1306.0,
工廠,TQA0071,東岳村,宜蘭縣南澳鄉東岳村蘇花路3段101號,1.0,56.0,
公寓,TQA0072,南安里,宜蘭縣蘇澳鎮南安里南安路74巷10號,1.0,580.0,
電信局,TQA0073,蘇西里,宜蘭縣蘇澳鎮蘇西里中山路1段220號,1.0,306.0,
公家機關,TQA0074,蘇西里,宜蘭縣蘇澳鎮蘇西里中山路1段252號,1.0,58.0,
工廠,TQA0075,龍德里,宜蘭縣蘇澳鎮龍德里自強路15號,2.0,187.0,
工廠,TQA0076,龍德里,宜蘭縣蘇澳鎮龍德里德興三路5號,1.0,3402.0,
學校,TQA0077,南建里,宜蘭縣蘇澳鎮南建里學府路122號,1.0,911.0,
漁會,TQA0078,南安里,宜蘭縣蘇澳鎮南安里海邊路126號,2.0,1859.0,
學校,TQA0079,蘇西里,宜蘭縣蘇澳鎮蘇西里蘇港路213號,2.0,2626.0,
旅館,TQA0080,蘇西里,宜蘭縣蘇澳鎮蘇西里中原路301號,1.0,3718.0,
旅館,TQA0081,蘇南里,宜蘭縣蘇澳鎮蘇南里中正路38號,1.0,153.0,
觀光工廠,TQA0082,新城里,宜蘭縣蘇澳鎮新城里海山西路500號,1.0,1379.0,
公寓,TQA0083,蘇西里,宜蘭縣蘇澳鎮蘇西里蘇港路193號8樓之1,1.0,129.0,
工廠,TQA0084,聖愛里,宜蘭縣蘇澳鎮聖愛里中山路二段235號,1.0,461.0,
工廠,TQA0085,蘇西里,宜蘭縣蘇澳鎮蘇西里中山路一段308巷46號,1.0,233.0,
旅館,TQA0086,南建里,宜蘭縣蘇澳鎮南建里跨港路1號,1.0,151.0,
電信局,TQA0087,澳花村,宜蘭縣南澳鄉澳花村和平路38-1號,1.0,298.0,
